generation,evaluation,sim_call,cached,fitness,evac,cost,widths
4,33,24,1,983.2053404897413,927.5933404897413,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,24,0,1063.592869102102,917.851869102102,1457.41,"[0,2,2,0,0,0,0,0,2,0,2,4,0,4,0,0]"
4,33,24,0,1079.9928787314188,949.4958787314189,1304.9700000000003,"[0,0,0,0,2,0,0,0,0,0,2,4,0,4,0,0]"
4,33,24,0,999.9386744713602,964.3506744713602,355.88000000000005,"[0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
4,33,24,0,1053.5645500536687,937.4205500536686,1161.4400000000003,"[0,0,2,0,0,4,0,0,0,0,2,0,0,4,0,0]"
4,33,24,0,1013.1792513720964,917.5442513720964,956.35,"[0,0,2,0,2,0,0,0,4,0,0,0,0,4,0,0]"
5,41,28,1,982.4403056326332,927.6703056326332,547.7,"[0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0]"
5,41,28,1,983.2053404897413,927.5933404897413,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,28,0,982.3748953881677,927.6048953881677,547.7,"[0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0]"
5,41,28,1,983.2053404897413,927.5933404897413,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,28,0,1001.4126632909341,966.6666632909341,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0]"
5,41,28,0,984.4394360480425,928.8274360480425,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0]"
5,41,28,1,1033.5570702930397,914.3510702930397,1192.0600000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0,2]"
5,41,28,0,1033.827647737859,912.6726477378589,1211.55,"[0,0,4,2,0,0,0,0,0,0,2,2,0,4,0,0]"
6,49,34,1,982.3748953881677,927.6048953881677,547.7,"[0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0]"
6,49,34,1,982.4403056326332,927.6703056326332,547.7,"[0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0]"
6,49,34,0,996.3583374918989,917.4613374918988,788.9700000000001,"[0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0]"
6,49,34,0,1047.346931507959,913.418931507959,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,2,0,0,4,0,0]"
6,49,34,0,1022.0078762606829,903.9948762606829,1180.13,"[0,0,4,0,0,0,0,0,2,4,2,0,0,4,0,0]"
6,49,34,0,1016.9512765199077,926.6572765199077,902.94,"[0,0,2,2,0,0,0,0,2,0,2,0,0,4,0,2]"
6,49,34,0,999.0422289730037,916.7222289730037,823.2,"[0,0,2,0,0,0,0,0,0,0,2,0,0,4,2,0]"
6,49,34,0,1011.7100683111571,917.751068311157,939.59,"[0,0,2,0,2,0,0,0,0,0,4,0,0,4,0,0]"
7,57,38,1,982.3748953881677,927.6048953881677,547.7,"[0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0]"
7,57,38,1,982.4403056326332,927.6703056326332,547.7,"[0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0]"
7,57,38,1,982.4403056326332,927.6703056326332,547.7,"[0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0]"
7,57,38,0,1016.9577659854577,967.0977659854577,498.6,"[2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0]"
7,57,38,0,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
7,57,38,0,1066.3756054923247,943.9096054923247,1224.66,"[0,0,2,4,0,0,0,2,0,0,4,0,0,4,0,0]"
7,57,38,0,998.7801517336358,919.8831517336357,788.9700000000001,"[0,0,2,0,0,0,0,0,0,0,2,0,2,4,0,0]"
7,57,38,1,982.4403056326332,927.6703056326332,547.7,"[0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0]"
8,65,41,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
8,65,41,1,982.3748953881677,927.6048953881677,547.7,"[0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0]"
8,65,41,0,1068.821143788732,928.5501437887319,1402.71,"[0,0,2,0,0,4,0,0,0,0,4,0,2,4,0,0]"
8,65,41,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
8,65,41,1,996.3583374918989,917.4613374918988,788.9700000000001,"[0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0]"
8,65,41,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
8,65,41,0,1037.7116998319125,929.5176998319124,1081.9400000000003,"[0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,2]"
8,65,41,0,1062.3200733090318,919.4760733090319,1428.4400000000003,"[2,0,2,0,0,0,0,0,4,0,0,4,0,4,0,0]"
9,73,45,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
9,73,45,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
9,73,45,1,1000.5739996759297,965.8279996759297,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
9,73,45,0,1072.723136492507,929.127136492507,1435.96,"[4,0,2,0,0,0,0,2,0,0,4,0,0,4,0,0]"
9,73,45,0,1026.932240836,934.7862408359998,921.46,"[0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0]"
9,73,45,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
9,73,45,0,1013.9975857264368,926.6515857264368,873.46,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4]"
9,73,45,0,1066.9443903041595,913.1933903041595,1537.5100000000002,"[0,0,2,0,0,0,0,0,0,4,0,4,0,4,0,0]"
10,81,49,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,81,49,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,81,49,0,1001.2769893056792,959.8239893056792,414.53000000000003,"[0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0]"
10,81,49,0,1104.8118738913863,905.7478738913862,1990.6400000000003,"[4,0,2,0,0,0,0,0,4,0,0,4,0,4,2,0]"
10,81,49,0,1051.3026411502633,915.5686411502633,1357.3400000000001,"[0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,4]"
10,81,49,0,1006.8369452792742,902.8589452792742,1039.7800000000002,"[0,0,4,0,0,0,0,0,4,0,2,0,0,4,2,0]"
10,81,49,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,81,49,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
11,89,53,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
11,89,53,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
11,89,53,0,1018.9183776049578,933.1153776049578,858.0300000000002,"[0,0,2,0,0,2,0,0,0,0,4,0,0,4,0,0]"
11,89,53,1,981.0605839223867,926.2905839223868,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0]"
11,89,53,0,1096.1013828615396,912.3723828615397,1837.2900000000002,"[0,0,2,0,0,4,4,0,0,2,0,0,0,4,0,0]"
11,89,53,1,1011.3662543896955,917.4072543896956,939.59,"[0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0]"
11,89,53,0,999.6816950402009,920.6536950402009,790.2800000000001,"[0,0,2,0,0,0,2,0,2,0,0,0,0,4,0,0]"
11,89,53,0,1083.4109258809235,938.6569258809235,1447.5400000000002,"[2,0,2,0,0,0,0,4,0,0,2,0,0,4,0,0]"
