generation,evaluation,sim_call,cached,fitness,evac,cost,widths
5,41,27,0,960.5774851669602,799.4274851669602,1611.5,"[2,0,4,0,0,0,0,0,0,0,4,4,0,4,0,0]"
5,41,27,0,977.272217835014,795.647217835014,1816.25,"[0,0,4,0,0,2,0,0,0,2,4,0,0,4,4,0]"
6,49,32,1,882.9468275512891,808.1948275512891,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0]"
6,49,32,1,882.9468275512891,808.1948275512891,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0]"
6,49,32,0,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
6,49,32,1,934.8953622665965,820.9543622665965,1139.41,"[0,0,4,0,2,0,0,0,0,0,4,0,0,4,0,0]"
6,49,32,0,992.9978602032966,816.5138602032965,1764.8400000000001,"[0,0,4,0,4,0,2,0,0,0,4,0,0,4,0,0]"
6,49,32,0,946.9670417181394,813.8600417181393,1331.0700000000002,"[0,0,4,0,0,0,0,2,0,0,4,2,0,4,0,0]"
6,49,32,0,948.4147737094715,816.1057737094716,1323.0900000000001,"[0,0,4,2,2,0,0,0,0,0,4,0,0,4,0,0]"
6,49,32,0,908.6282703983476,794.4122703983476,1142.16,"[0,0,4,0,0,0,2,0,0,0,4,0,0,4,0,2]"
7,57,35,1,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
7,57,35,1,882.9468275512891,808.1948275512891,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0]"
7,57,35,0,1066.8719581688229,822.593958168823,2442.78,"[2,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0]"
7,57,35,0,895.3426247265656,857.8236247265656,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0]"
7,57,35,1,882.9468275512891,808.1948275512891,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0]"
7,57,35,1,882.9468275512891,808.1948275512891,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0]"
7,57,35,1,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
7,57,35,0,926.1006159828264,821.0286159828264,1050.72,"[0,0,4,0,0,0,0,2,0,0,4,0,0,4,0,0]"
8,65,39,1,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
8,65,39,1,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
8,65,39,0,920.7041264505153,797.5641264505153,1231.4,"[0,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0]"
8,65,39,0,980.5875816374055,827.5195816374055,1530.6800000000003,"[0,0,4,0,4,0,0,0,0,0,2,0,0,4,0,0]"
8,65,39,0,942.3863983677272,809.0513983677272,1333.3500000000001,"[0,0,4,0,0,2,0,0,0,0,2,0,0,4,2,0]"
8,65,39,1,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
8,65,39,1,882.8547300159994,808.1027300159993,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0]"
8,65,39,0,935.4817589866137,806.3187589866137,1291.63,"[0,0,4,0,0,0,0,0,0,0,2,0,0,4,4,0]"
