ID, time, distance, start_x, start_y, end_x, end_y, state 
1746,253.406,228.125,395.407,402.099,323.26,207.119,1
1747,92.3992,93.4076,359.166,212.521,350.053,174.819,0
1748,253.406,274.511,360.35,557.526,149.25,616.499,1
1749,124.399,111.1,137.076,512.426,139.603,611.211,0
1750,89.4992,76.2402,423.781,156.289,356.077,173.604,0
1751,27.5001,34.0413,178.296,621.386,144.832,615.944,0
1752,50.9998,68.7011,217.141,724.222,152.459,701.752,0
1753,143.5,179.853,481.832,700.591,612.03,752.84,0
1754,253.406,30.2964,444.778,337.515,444.62,330.144,1
1755,253.406,179.894,237.292,428.901,93.0936,405.494,1
1756,7.3,7.9028,609.838,546.41,616.748,542.821,0
1757,167.001,162.779,492.39,114.739,653.597,129.707,0
1758,253.406,186.414,474.411,380.299,604.649,336.959,1
1759,253.406,194.333,481.97,515.044,582.464,617.325,1
1760,237.905,238.504,357.042,597.458,144.81,616.048,0
1761,240.005,292.15,304.973,504.005,139.878,611.149,0
1762,253.406,165.5,420.629,641.709,554.687,618.547,1
1763,151.3,133.567,331.078,277.946,349.863,174.845,0
1764,253.406,213.506,292.319,383.178,250.384,196.061,1
1765,92.9992,88.391,556.99,711.396,611.957,752.765,0
1766,110.999,115.659,177.345,523.44,140.041,611.084,0
1767,48.8998,39.2933,287.432,201.217,252.838,183.941,0
1768,253.406,199.449,431.656,391.897,580.321,337.626,1
1769,231.905,137.181,225.204,301.55,249.116,185.105,0
1770,21.5,25.7139,138.104,646.636,139.826,620.932,0
1771,32.0001,43.0337,320.117,775.971,312.702,818.068,0
1772,156.5,150.607,546.786,438.017,615.578,539.633,0
1773,58.1997,74.2433,587.871,479.62,615.624,540.339,0
1774,219.104,224.673,499.235,502.612,615.491,539.779,0
1775,184.302,193.885,342.054,638.984,312.609,817.997,0
1776,184.002,178.036,382.269,247.831,349.644,174.6,0
1777,205.303,186.644,347.795,326.74,349.677,174.724,0
1778,120.399,133.621,116.091,497.496,67.684,405.554,0
1779,108.399,119.155,563.372,453.538,615.669,539.74,0
1780,253.406,204.761,471.249,249.813,375.09,174.306,1
1781,137.299,133.03,533.83,149.95,653.506,130.044,0
1782,253.406,156.497,450.91,680.658,555.235,618.195,1
1783,253.406,230.905,395.913,402.847,325.566,205.626,1
1784,128.499,128.099,533.695,136.173,653.54,129.959,0
1785,253.406,188.546,369.097,512.552,508.534,453.496,1
1786,25.8001,23.2073,90.6643,402.618,67.6996,404.933,0
1787,165.001,164.216,534.469,474.934,615.451,540.144,0
1788,84.3993,78.2141,591.722,678.285,612.354,752.021,0
1789,253.406,253.911,358.539,451.187,325.145,206.688,1
1790,113.199,96.7543,235.407,276.347,249.156,185.084,0
1791,11.8,10.1237,260.512,190.383,252.994,183.61,0
1792,177.102,188.846,519.133,221.985,647.775,191.906,0
1793,253.406,226.342,290.509,449.854,110.026,404.38,1
1794,106.499,116.325,279.164,738.632,311.863,818.311,0
1795,169.601,163.245,492.704,115.118,653.64,130.4,0
1796,70.4995,67.3955,307.342,759.527,311.912,818.328,0
1797,136.999,124.821,378.14,230.487,355.779,174.288,0
1798,220.004,158.544,213.343,416.48,67.6712,404.795,0
1799,253.406,215.099,414.376,361.746,394.686,174.982,1
1800,55.4997,68.8497,597.244,194.339,648.391,198.231,0
1801,41.1999,50.634,561.683,757.671,611.217,754.957,0
1802,8.09999,8.80878,602.416,756.389,611.064,755.179,0
1803,48.8998,54.0868,404.373,183.234,355.821,174.226,0
1804,134.299,153.75,525.57,178.838,647.714,191.796,0
