sim_call,batch,evac,cost_proxy,widths
34,0,1168.4020000809749,3532.870000000001,"[2,0,4,4,0,2,0,0,0,2,4,4,4,4,0]"
35,0,1231.3385180537564,4770.760000000001,"[4,2,0,2,4,4,0,0,2,4,4,4,4,2,2]"
36,0,1279.0431350322854,3914.4500000000003,"[4,4,0,0,2,2,0,2,0,0,4,2,2,4,2]"
37,0,1310.3651934484644,3175.8800000000006,"[0,0,2,0,0,4,2,4,2,2,4,2,0,4,0]"
38,0,1206.9518127163417,3763.66,"[2,0,4,4,2,4,4,4,0,0,0,2,4,0,0]"
39,0,1402.1981737563524,2882.1100000000006,"[0,2,0,0,4,4,2,0,4,2,2,0,0,2,2]"
40,0,1235.1778810145543,4427.900000000001,"[2,0,0,2,4,2,4,2,2,2,2,4,4,4,2]"
41,1,1180.1880137679693,2417.17,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
42,1,1348.2841785605829,3262.4100000000003,"[0,4,0,2,2,4,0,4,4,0,0,0,2,2,4]"
43,1,1189.8285292093437,4084.59,"[4,2,4,0,2,4,0,2,0,2,2,2,2,4,0]"
44,1,1304.9910510011946,2629.92,"[0,2,2,2,0,0,2,2,4,2,2,2,0,2,4]"
45,1,1299.728760551406,3754.4300000000003,"[0,2,2,0,4,0,4,2,4,4,4,4,0,0,2]"
46,1,1370.1633727523083,1646.0500000000002,"[0,0,0,4,0,0,2,0,0,0,2,2,2,0,4]"
47,1,1245.1655834295086,2431.75,"[0,2,4,2,0,0,0,4,0,2,2,2,2,0,0]"
48,1,1426.010662859226,889.24,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
49,1,1241.5558051979597,4582.740000000001,"[0,4,2,2,4,4,0,0,4,0,4,4,2,4,4]"
50,1,1444.4383744710146,1850.5200000000002,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
51,1,1397.1327232974331,3107.9600000000005,"[0,2,0,0,4,4,2,0,0,2,4,0,0,2,2]"
52,1,1289.672733161933,3132.8,"[0,2,4,4,4,0,2,2,4,0,2,2,0,0,2]"
53,1,1187.7526014252167,3623.8200000000006,"[2,0,4,2,4,0,0,0,2,4,2,4,2,4,0]"
54,1,1315.554708383961,1377.0800000000002,"[0,0,2,0,0,0,4,0,0,4,0,2,0,0,0]"
55,1,1274.5669446749935,3466.06,"[4,2,2,4,0,0,4,4,0,2,2,0,0,2,2]"
56,1,1230.5087452933317,3476.51,"[4,2,4,0,0,4,0,2,2,2,0,4,2,2,0]"
57,1,1235.5697945136149,3028.7100000000005,"[2,0,4,4,2,0,4,2,2,0,0,2,2,0,4]"
58,1,1260.979195772338,2550.15,"[2,0,4,0,0,4,4,4,0,0,0,0,2,0,0]"
59,1,1286.3741220524237,4564.93,"[0,4,0,4,4,2,2,4,4,4,4,0,4,0,4]"
