sim_call,batch,evac,cost_proxy,widths
159,7,1199.8989001195082,1917.9700000000003,"[2,2,2,0,0,0,0,2,0,0,0,0,4,2,2]"
160,7,1208.0400960116672,1478.8600000000001,"[2,0,2,0,0,0,0,0,4,2,2,0,4,0,2]"
161,8,1220.954068342482,1148.96,"[0,0,2,0,0,0,0,0,0,0,0,0,4,2,4]"
162,8,1137.619252972513,4646.330000000001,"[4,4,2,0,2,4,4,0,0,4,2,0,4,4,2]"
163,8,1174.7441309323665,2858.1900000000005,"[2,2,2,2,2,0,2,2,4,0,0,0,4,4,0]"
164,8,1226.9127792744437,1192.0600000000002,"[0,0,2,0,0,0,0,0,0,0,4,0,4,0,2]"
165,8,1445.5800836557353,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
166,8,1222.0718001174826,854.4800000000001,"[2,0,2,0,0,0,0,0,2,0,0,0,4,0,0]"
167,8,1239.9562610139967,564.46,"[0,0,2,0,0,0,0,0,4,0,0,0,4,0,0]"
168,8,1159.6049909862463,3490.9800000000005,"[0,4,2,0,2,0,4,0,0,2,4,0,4,4,2]"
169,8,1272.5559237578238,2350.65,"[0,2,0,0,0,0,0,0,4,0,4,4,4,2,4]"
170,8,1237.4744090421116,2138.9500000000003,"[0,0,0,0,2,0,4,0,2,2,0,0,4,4,2]"
171,8,1155.3720452105574,3703.1900000000005,"[4,0,2,2,2,0,4,0,2,0,2,4,4,4,2]"
172,8,1155.6546770240434,3703.1900000000005,"[4,0,2,2,2,0,4,0,2,0,2,4,4,4,2]"
173,8,1167.2163280601187,3201.67,"[4,4,2,0,0,2,2,0,2,0,2,0,4,2,4]"
174,8,1194.897099394357,2847.3100000000004,"[2,2,2,0,2,0,2,0,4,0,4,0,2,4,2]"
175,8,1378.5221130669042,1791.0100000000002,"[0,0,0,0,2,4,0,0,0,0,2,0,0,4,0]"
176,8,1162.7112844092449,3257.9500000000003,"[4,4,2,0,2,0,4,0,0,4,0,0,4,0,2]"
177,8,1239.7058822337906,2881.4400000000005,"[4,4,2,0,0,0,4,0,4,2,0,0,0,4,2]"
178,8,1277.6541554416738,1835.1000000000001,"[0,0,0,4,2,0,2,0,0,0,4,0,4,0,0]"
179,8,1335.6351738945493,416.82,"[0,0,4,0,0,0,0,0,4,0,0,0,0,0,0]"
180,8,1315.0327492961171,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
181,9,1201.2485264032084,3043.26,"[2,4,2,0,4,0,0,0,4,0,0,2,2,2,4]"
182,9,1181.4305535862586,3166.32,"[4,4,2,0,0,0,4,2,0,4,0,0,4,0,2]"
183,9,1401.8717211205412,1176.97,"[0,4,0,0,0,0,0,0,4,0,4,0,0,0,0]"
184,9,1165.0932113269462,2647.2200000000003,"[4,0,2,0,2,0,4,0,0,2,0,0,4,2,2]"
185,9,1223.46855719176,939.59,"[0,0,2,0,2,0,0,0,0,0,0,0,4,0,0]"
186,9,1285.8887338208187,980.6200000000001,"[0,0,0,0,2,0,0,0,0,0,2,0,4,0,0]"
187,9,1188.2682270250564,2511.8800000000006,"[0,4,2,0,0,0,4,0,0,2,0,0,4,2,4]"
188,9,1222.3672426016326,846.0600000000001,"[2,0,2,0,0,0,0,0,0,0,0,0,4,0,0]"
189,9,1333.6218578460166,1089.4800000000002,"[0,0,2,0,0,4,0,0,0,0,0,0,0,2,0]"
190,9,1304.101508031356,673.2200000000001,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,4]"
191,9,1301.7593023962404,689.98,"[0,0,0,0,0,0,0,0,4,0,0,0,4,0,4]"
192,9,1292.2837246045087,1174.93,"[2,4,2,0,0,0,0,0,0,0,0,0,0,0,0]"
193,9,1144.986726488282,3609.11,"[4,4,4,0,0,0,4,0,4,0,2,0,4,4,4]"
194,9,1141.2502207863233,3854.66,"[4,4,2,0,2,0,2,0,4,2,4,0,4,4,2]"
195,9,1178.8515455042639,3641.7300000000005,"[4,4,2,0,2,0,4,0,0,2,4,0,2,2,2]"
196,9,1216.3195325001518,1434.3300000000002,"[0,0,2,0,0,0,0,0,4,0,0,0,4,4,4]"
197,9,1318.4567177783629,872.3600000000001,"[0,0,4,0,0,0,4,0,0,0,0,0,0,0,0]"
198,9,1254.992394012437,2003.1000000000001,"[2,2,0,0,0,0,0,2,4,0,0,0,4,4,2]"
199,9,1201.654499787316,2291.7900000000004,"[0,4,2,0,0,0,4,2,4,0,0,0,4,2,0]"
200,9,1234.5915311227693,1945.3400000000001,"[2,4,2,0,0,0,0,2,4,0,0,0,2,2,0]"
201,10,1313.589618991675,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
202,10,1312.5512821811258,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
203,10,1313.9189876238124,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
204,10,1319.9599900747432,498.6,"[2,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
205,10,1443.678695132573,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
206,10,1447.6589864084751,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
207,10,1221.7796511981203,846.0600000000001,"[2,0,2,0,0,0,0,0,0,0,0,0,4,0,0]"
208,10,1202.9247290810024,1539.15,"[2,4,2,0,0,0,0,0,4,0,0,0,4,0,0]"
209,10,1178.8034647248273,2914.1600000000003,"[0,4,2,0,2,0,4,0,0,4,2,0,4,0,2]"
210,10,1234.106516234884,2482.26,"[4,0,0,0,2,4,0,0,0,0,0,0,4,4,0]"
211,10,1215.6506593206263,3519.0700000000006,"[4,4,2,0,2,0,2,0,4,2,4,0,0,4,2]"
212,10,1203.6871397030525,1539.15,"[2,4,2,0,0,0,0,0,4,0,0,0,4,0,0]"
213,10,1222.8934675606151,1219.8200000000002,"[2,0,2,4,0,0,0,0,0,0,0,0,4,0,0]"
214,10,1226.7221515525937,1020.0,"[0,0,2,0,0,0,4,0,0,0,0,0,4,0,0]"
215,10,1272.7250653243939,1819.58,"[2,4,2,0,0,0,4,0,0,0,0,0,0,0,2]"
216,10,1198.9501833134154,2117.85,"[2,4,2,0,0,0,0,2,4,0,0,0,4,2,0]"
217,10,1208.0125665903706,1335.1200000000001,"[2,0,2,0,0,0,4,0,4,0,0,0,4,0,0]"
218,10,1201.125106848427,1539.15,"[2,4,2,0,0,0,0,0,4,0,0,0,4,0,0]"
219,10,1171.7155796147379,2775.6200000000003,"[4,4,4,0,0,0,0,0,4,4,0,0,4,0,4]"
220,10,1189.4853399906822,2103.7400000000002,"[2,0,2,0,0,0,4,0,0,0,2,0,4,4,0]"
221,11,1421.905910591667,752.6500000000001,"[0,0,0,0,0,0,4,0,0,0,0,2,0,0,0]"
222,11,1330.6695193339951,717.73,"[0,0,2,0,0,0,0,2,0,2,0,0,0,0,0]"
223,11,1263.2683465332495,1785.4,"[4,2,4,0,0,0,0,0,4,0,0,0,0,2,2]"
224,11,1185.5524519435273,2675.6400000000003,"[2,2,2,0,0,0,4,2,4,0,0,0,4,4,2]"
225,11,1139.9516518463004,3237.0300000000007,"[4,2,4,0,2,0,4,0,0,0,0,0,4,4,2]"
226,11,1167.3049099637421,3476.1900000000005,"[2,4,2,0,0,2,4,0,4,2,2,0,4,4,2]"
227,11,1139.3727936559378,4687.460000000001,"[4,4,2,0,2,4,4,0,2,2,4,0,4,4,2]"
228,11,1138.2466871923675,4092.8,"[4,4,2,0,2,0,4,0,4,2,4,0,4,4,2]"
229,11,1187.4064595191312,2140.4100000000003,"[2,4,2,0,0,0,0,0,4,0,0,0,4,2,4]"
230,11,1191.2699558427353,2099.07,"[2,4,2,0,0,0,2,0,4,0,0,0,4,0,4]"
231,11,1156.56086005388,3247.34,"[2,2,4,0,2,0,4,0,0,0,0,4,4,2,2]"
232,11,1211.8472026980494,2776.7700000000004,"[2,0,2,0,0,4,0,4,4,0,0,0,4,4,2]"
233,11,1200.342546942413,1601.0900000000001,"[0,4,4,0,0,0,0,0,4,0,0,0,4,0,2]"
234,11,1200.6380805768802,1916.5400000000002,"[0,2,2,0,0,0,4,0,4,0,0,0,4,4,0]"
235,11,1242.5721738337825,1377.9700000000003,"[2,0,2,2,0,0,2,0,2,0,0,0,2,2,0]"
236,11,1179.73462901821,2376.1200000000003,"[4,4,2,0,0,0,0,0,0,0,2,0,4,0,4]"
237,11,1177.3298578055053,3170.82,"[2,2,4,0,0,0,4,4,4,0,0,0,4,4,2]"
238,11,1159.1579250136724,2943.9600000000005,"[2,2,4,4,0,0,4,0,4,0,0,0,4,4,2]"
239,11,1250.555638153497,3060.2200000000003,"[0,4,2,0,2,4,4,0,0,0,0,0,0,4,2]"
240,11,1266.3937187303775,1356.71,"[4,0,0,0,0,0,0,0,0,4,0,0,4,0,0]"
