sim_call,batch,evac,cost_proxy,widths
80,1,1177.1457981577084,3072.2200000000003,"[0,0,4,4,2,0,0,4,4,4,2,2,4,0,0]"
81,2,1225.2173560076933,3113.76,"[0,2,4,4,2,2,0,0,4,4,2,0,0,2,4]"
82,2,1172.3675533960927,2734.3900000000003,"[0,0,4,4,0,2,4,0,4,0,0,2,4,4,0]"
83,2,1166.2881212673346,3082.1300000000006,"[4,0,4,4,4,0,0,0,0,2,0,2,2,2,0]"
84,2,1201.656129162871,2548.8100000000004,"[2,0,4,2,2,0,0,2,4,2,0,4,2,0,0]"
85,2,1190.5977872254277,1807.6000000000001,"[0,0,2,2,0,0,4,0,0,0,0,0,4,2,4]"
86,2,1128.9723170361372,5166.070000000001,"[0,4,4,4,4,4,4,0,2,4,2,4,4,2,0]"
87,2,1163.0241674258527,4447.09,"[0,0,4,2,4,4,0,4,4,4,4,2,4,0,4]"
88,2,1135.0964520700475,3549.4300000000003,"[0,2,4,0,4,0,2,0,2,2,2,2,4,4,2]"
89,2,1177.3637382326147,1965.0700000000002,"[0,0,4,2,0,0,0,0,2,4,0,0,4,2,4]"
90,2,1189.9620386678814,2230.7200000000003,"[0,2,2,0,2,0,2,0,4,4,0,2,4,0,0]"
91,2,1224.5962081182306,2864.3700000000003,"[0,2,4,4,4,0,0,0,2,4,0,0,0,4,0]"
92,2,1148.6213948780241,4617.320000000001,"[0,0,4,4,4,2,2,4,2,2,4,2,4,2,4]"
93,2,1150.9124962040692,3105.9600000000005,"[2,0,4,4,0,0,2,0,0,2,2,4,4,2,2]"
94,2,1175.3419870432228,3643.9400000000005,"[0,2,4,2,2,4,4,0,0,0,2,4,2,2,0]"
95,2,1155.0740166008704,4253.670000000001,"[2,4,4,4,4,2,4,0,4,2,0,0,2,4,0]"
96,2,1164.6585585585585,2972.1400000000003,"[4,0,2,4,2,0,4,0,4,4,0,0,4,0,2]"
97,2,1145.704586496609,4789.04,"[0,2,4,2,4,4,2,4,2,2,4,0,4,2,4]"
98,2,1255.77420285454,1774.45,"[0,0,4,4,2,4,0,0,0,0,0,0,0,0,0]"
99,2,1145.4818402672336,4789.04,"[0,2,4,2,4,4,2,4,2,2,4,0,4,2,4]"
100,2,1152.696941998178,4305.160000000001,"[0,2,4,2,4,4,2,4,2,2,0,0,4,2,4]"
101,2,1152.0284188683065,3070.2900000000004,"[2,0,4,4,2,0,2,0,2,2,2,4,4,0,0]"
102,2,1197.0304585484362,2656.1300000000006,"[2,0,4,0,4,2,4,0,2,2,0,0,2,0,0]"
103,2,1291.3727199109221,1416.8300000000002,"[2,0,2,4,0,0,0,2,0,0,2,0,0,0,0]"
104,2,1265.6801660087053,2627.34,"[0,4,0,0,0,4,0,0,0,4,0,4,4,0,0]"
105,2,1236.2503087357022,2799.34,"[4,0,4,4,0,2,0,2,0,2,0,0,0,2,4]"
106,2,1289.0765077436988,2795.4900000000002,"[2,4,0,0,0,2,0,4,4,0,0,2,2,2,2]"
107,2,1202.6942757364106,3646.25,"[4,0,2,2,0,4,4,0,2,4,0,2,2,4,2]"
108,2,1137.0502915274826,4237.870000000001,"[4,4,4,4,4,2,0,0,4,4,0,0,4,0,4]"
109,2,1242.4080595201945,1720.65,"[0,4,4,4,0,0,0,0,0,0,0,0,0,2,0]"
