gen,id,evac,cost,rank,widths
5,179,1229.98,1178.2,1,"[0,0,2,0,0,4,0,0,4,0,0,0,4,0,0]"
5,180,1221.88,1255.64,1,"[0,0,2,4,0,0,0,0,2,0,0,0,4,0,4]"
5,181,1311.65,400.06,1,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
5,182,1299.07,600.55,1,"[0,0,2,0,2,0,0,0,2,0,0,0,0,0,0]"
5,183,1130.76,3495.15,1,"[2,2,4,2,2,0,4,0,0,0,2,2,4,4,0]"
5,184,1214.22,1649.21,1,"[0,0,4,0,0,0,0,2,4,4,0,0,4,0,2]"
5,185,1198.26,2191.75,1,"[0,2,2,0,2,0,0,0,2,4,4,0,4,0,0]"
5,186,1185.16,2237.74,1,"[0,2,2,2,2,0,0,0,4,0,4,0,4,2,0]"
5,187,1175.81,2417.17,1,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
5,188,1423.01,0.0,2,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
5,189,1131.68,3495.15,2,"[2,2,4,2,2,0,4,0,0,0,2,2,4,4,0]"
5,190,1393.12,480.72,2,"[0,0,0,0,0,0,4,0,2,0,0,0,0,0,0]"
5,191,1322.8,566.33,2,"[0,0,2,0,0,0,0,0,4,0,0,0,0,0,4]"
5,192,1185.3,2237.74,2,"[0,2,2,2,2,0,0,0,4,0,4,0,4,2,0]"
5,193,1214.7,1649.21,2,"[0,0,4,0,0,0,0,2,4,4,0,0,4,0,2]"
5,194,1278.77,1049.32,2,"[0,0,0,0,0,2,0,0,4,2,0,0,4,0,2]"
5,195,1300.47,600.55,2,"[0,0,2,0,2,0,0,0,2,0,0,0,0,0,0]"
5,196,1160.21,3087.68,2,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
5,197,1409.6,234.16,2,"[0,0,0,0,0,0,2,0,0,0,0,0,0,0,0]"
5,198,1251.28,1478.45,2,"[0,0,2,4,2,0,0,0,0,0,0,0,2,0,4]"
5,199,1278.65,1394.52,2,"[0,0,0,0,0,0,0,0,4,4,0,2,4,0,4]"
5,200,1223.1,1488.19,2,"[0,0,4,2,2,0,0,0,0,0,0,0,2,0,4]"
